Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
EMP2989,Operations,27,957000,7,41.9,52.3,No
EMP2990,HR,36,735000,5,39.2,62.0,No
EMP2991,Finance,36,1130000,5,39.5,65.8,No
EMP2992,Marketing,46,936000,9,52.5,95.1,Yes
EMP2993,Finance,40,1041000,5,49.0,71.4,No
EMP2994,IT,26,1129000,6,42.4,64.8,No
EMP2995,Finance,32,1031000,6,42.9,70.9,Yes
EMP2996,HR,43,852000,4,45.9,80.9,No
EMP2997,HR,30,797000,9,50.1,89.3,Yes
EMP2998,Marketing,21,810000,5,45.9,64.6,No
EMP2999,IT,37,1078000,6,48.1,80.3,No
EMP3000,Sales,37,970000,6,36.0,60.9,No
EMP3001,HR,21,738000,2,41.2,65.0,No
EMP3002,Finance,29,1021000,8,47.2,75.8,No
EMP3003,Operations,25,804000,7,40.3,64.0,No
EMP3004,IT,28,981000,5,46.6,75.1,No
EMP3005,IT,37,837000,9,42.1,85.1,Yes
EMP3006,Finance,43,1026000,3,46.3,73.6,No
EMP3007,Sales,41,966000,8,42.5,69.4,No
EMP3008,IT,31,855000,4,38.6,69.9,No
EMP3009,Sales,22,721000,8,55.8,84.3,No
EMP3010,Operations,42,957000,7,44.9,78.8,Yes
EMP3011,HR,48,882000,4,45.2,69.2,No
EMP3012,Marketing,32,997000,4,45.6,76.7,No
EMP3013,Operations,29,780000,7,41.6,60.1,No
EMP3014,Sales,40,962000,6,49.2,86.2,Yes
EMP3015,Marketing,34,967000,9,44.6,80.6,No
EMP3016,IT,26,997000,6,54.6,91.3,Yes
EMP3017,Marketing,38,1161000,2,41.6,70.5,No
EMP3018,HR,38,945000,11,47.3,91.0,No
EMP3019,Finance,35,1094000,5,45.8,76.6,Yes
EMP3020,Sales,24,812000,8,45.1,81.8,No
EMP3021,Finance,48,1224000,7,47.1,100.0,Yes
EMP3022,Sales,21,792000,8,40.9,80.1,Yes
EMP3023,Operations,40,1018000,8,38.2,69.6,Yes
EMP3024,Finance,48,1204000,8,44.0,87.7,Yes
EMP3025,Finance,26,849000,6,43.1,70.6,No
EMP3026,IT,27,1100000,4,47.8,74.3,Yes
EMP3027,Sales,41,840000,4,49.3,63.6,No
EMP3028,Finance,35,1041000,6,46.3,77.8,No
EMP3029,Marketing,29,897000,9,46.3,79.4,No
EMP3030,HR,40,890000,11,37.0,71.4,Yes
EMP3031,Finance,41,997000,8,50.0,88.9,Yes
EMP3032,Marketing,25,875000,3,44.3,68.5,No
EMP3033,IT,32,955000,6,42.6,67.8,No
EMP3034,IT,41,1081000,6,40.0,76.4,No
EMP3035,HR,37,867000,10,41.2,70.3,No
EMP3036,Marketing,44,911000,6,51.4,90.1,No
EMP3037,Sales,28,997000,8,43.4,72.1,Yes
EMP3038,Marketing,36,995000,5,45.6,77.0,Yes
EMP3039,IT,44,1220000,3,43.7,61.3,Yes
EMP3040,Finance,47,1103000,3,40.9,70.4,No
EMP3041,Sales,37,871000,9,40.3,77.0,No
EMP3042,Finance,30,1055000,6,51.1,74.2,No
EMP3043,Finance,42,1120000,4,45.2,84.6,Yes
EMP3044,HR,32,876000,6,52.9,86.9,Yes
EMP3045,HR,27,721000,4,34.8,59.0,No
EMP3046,Operations,35,1001000,7,42.3,80.6,Yes
EMP3047,Marketing,24,797000,6,37.1,52.0,No
EMP3048,Marketing,34,908000,4,43.4,75.4,No
EMP3049,Sales,27,949000,10,47.6,76.3,Yes
EMP3050,Operations,49,1011000,7,36.3,73.3,No
EMP3051,IT,41,1176000,8,42.5,82.7,No
EMP3052,Finance,33,964000,7,46.8,70.3,No
EMP3053,IT,34,1011000,5,45.7,67.8,No
EMP3054,Sales,32,837000,4,45.6,78.5,No
EMP3055,Sales,35,876000,10,52.1,75.4,No
EMP3056,Sales,24,697000,7,42.9,57.9,No
EMP3057,Sales,49,1104000,7,35.7,77.6,No
EMP3058,IT,26,935000,6,42.0,66.0,No
EMP3059,Operations,43,1155000,6,45.1,68.0,Yes
EMP3060,Operations,28,848000,11,45.5,82.9,Yes
EMP3061,IT,38,1043000,5,47.9,77.0,Yes
EMP3062,Operations,42,991000,3,40.7,55.5,No
EMP3063,Operations,23,919000,7,54.9,73.4,No
EMP3064,Finance,39,1003000,6,46.5,80.3,Yes
EMP3065,Sales,35,1030000,11,50.9,80.9,Yes
EMP3066,Sales,46,914000,5,36.0,77.1,No
EMP3067,Sales,35,1078000,5,44.3,74.8,Yes
EMP3068,Marketing,21,1000000,4,53.7,71.1,No
EMP3069,HR,36,1081000,5,40.3,68.4,No
EMP3070,Operations,32,773000,3,44.3,61.3,No
EMP3071,HR,24,744000,6,43.6,73.0,No
EMP3072,Finance,45,1024000,7,42.9,91.6,Yes
EMP3073,Sales,36,988000,10,46.0,78.4,Yes
EMP3074,Marketing,37,925000,3,44.2,65.5,No
EMP3075,Operations,24,881000,7,55.9,81.1,No
EMP3076,Marketing,33,844000,1,42.4,66.2,No
EMP3077,Finance,27,894000,4,35.8,57.1,No
EMP3078,HR,46,918000,6,43.5,66.3,Yes
EMP3079,IT,35,1190000,5,40.2,80.8,Yes
EMP3080,Finance,39,1123000,8,45.2,82.6,Yes
EMP3081,Sales,33,968000,4,43.9,59.8,No
EMP3082,Operations,29,795000,7,44.1,66.5,No
EMP3083,Sales,37,839000,7,41.2,78.2,No
EMP3084,Sales,24,834000,2,46.7,63.1,No
EMP3085,Operations,36,890000,1,46.8,62.4,No
EMP3086,Sales,39,1073000,8,49.8,74.6,Yes
EMP3087,IT,46,1139000,10,47.8,86.5,No
EMP3088,HR,31,699000,8,43.3,67.4,No
EMP3089,Marketing,30,840000,7,52.8,70.7,No
EMP3090,HR,36,769000,5,37.4,56.3,No
EMP3091,IT,36,1233000,5,40.7,82.4,No
EMP3092,Finance,45,1046000,5,42.7,72.4,No
EMP3093,Sales,50,989000,9,41.8,83.1,Yes
EMP3094,Finance,47,1155000,5,40.2,82.3,Yes
EMP3095,Finance,23,883000,8,42.8,76.6,No
EMP3096,IT,38,1037000,7,41.9,68.6,No
EMP3097,Sales,36,958000,5,40.0,66.3,No
EMP3098,Operations,25,1079000,5,43.0,54.1,No
EMP3099,Operations,37,1012000,9,43.5,77.5,Yes
EMP3100,IT,38,1167000,5,30.7,67.2,No
EMP3101,IT,31,1255000,6,48.6,64.0,No
EMP3102,Marketing,30,882000,6,51.3,84.1,No
EMP3103,Operations,33,904000,6,47.7,80.5,Yes
EMP3104,IT,36,1066000,4,43.4,68.3,Yes
EMP3105,IT,38,1128000,12,54.9,96.5,Yes
EMP3106,IT,37,1090000,9,47.4,84.5,Yes
EMP3107,Operations,48,991000,5,45.8,70.3,No
EMP3108,Marketing,29,935000,2,34.0,51.2,No
EMP3109,HR,27,639000,4,45.3,73.7,No
EMP3110,IT,44,1036000,3,42.4,76.8,No
EMP3111,Operations,34,758000,4,45.0,74.1,Yes
EMP3112,HR,21,715000,5,44.3,56.8,No
EMP3113,IT,47,1156000,5,43.1,83.2,Yes
EMP3114,Operations,42,970000,7,39.2,67.2,Yes
EMP3115,Sales,27,950000,9,43.4,77.6,Yes
EMP3116,Finance,36,1047000,5,41.4,67.4,No
EMP3117,Finance,24,980000,8,54.0,73.1,No
EMP3118,Sales,45,916000,5,57.7,79.6,No
EMP3119,Finance,29,975000,3,50.5,76.6,No
EMP3120,Finance,22,743000,9,46.6,77.2,No
EMP3121,HR,36,791000,3,41.7,64.6,No
EMP3122,Finance,42,1098000,4,36.3,64.3,No
EMP3123,Finance,43,1181000,4,44.4,70.8,Yes
EMP3124,Finance,36,1056000,4,46.4,81.6,No
EMP3125,Finance,36,997000,6,45.4,74.6,Yes
EMP3126,Finance,41,1028000,4,44.2,68.8,No
EMP3127,IT,33,1042000,6,37.8,65.8,No
EMP3128,Finance,23,747000,6,43.9,59.4,No
EMP3129,Operations,36,935000,5,41.8,73.6,No
EMP3130,Sales,23,880000,9,42.7,71.7,No
EMP3131,Finance,42,1177000,6,44.0,78.8,No
EMP3132,Finance,30,1038000,7,42.5,69.5,No
EMP3133,IT,30,880000,6,45.0,81.8,No
EMP3134,Marketing,40,848000,2,42.1,64.7,No
EMP3135,Sales,34,841000,8,45.6,74.9,No
EMP3136,IT,40,1217000,8,38.0,79.3,Yes
EMP3137,HR,38,872000,6,47.4,68.0,No
EMP3138,Marketing,26,784000,5,43.5,69.3,No
EMP3139,Marketing,33,906000,9,46.7,85.1,No
EMP3140,Operations,26,877000,6,47.4,75.9,No
EMP3141,Sales,45,1098000,2,38.2,67.1,No
EMP3142,IT,41,1179000,7,47.8,78.8,Yes
EMP3143,HR,33,540000,5,41.3,69.6,No
EMP3144,Finance,36,1091000,6,40.3,65.7,Yes
EMP3145,Sales,40,1076000,7,41.1,73.2,Yes
EMP3146,HR,33,861000,5,48.7,79.2,No
EMP3147,Marketing,33,959000,8,49.0,70.8,Yes
EMP3148,Finance,37,980000,3,50.6,79.5,No
EMP3149,Operations,40,910000,4,37.0,84.8,No
EMP3150,Operations,47,997000,8,40.9,76.3,Yes
EMP3151,Operations,51,1140000,7,36.6,78.9,Yes
EMP3152,HR,29,793000,8,42.4,67.4,No
EMP3153,Finance,37,1016000,7,47.0,70.0,No
EMP3154,Marketing,32,849000,5,53.7,91.5,No
EMP3155,IT,43,1170000,2,32.7,56.4,No
EMP3156,Sales,24,1087000,7,42.5,67.6,Yes
EMP3157,IT,28,1085000,9,46.2,68.1,No
EMP3158,IT,30,972000,7,48.3,87.7,No
EMP3159,Finance,29,1041000,9,46.5,75.5,Yes
EMP3160,Marketing,34,908000,8,49.4,70.3,Yes
EMP3161,Sales,34,1078000,10,45.0,86.8,Yes
EMP3162,Sales,41,870000,7,39.9,59.1,No
EMP3163,Operations,30,916000,3,44.3,63.8,No
EMP3164,IT,41,1124000,8,40.9,83.1,Yes
EMP3165,Finance,31,979000,5,44.2,68.0,No
EMP3166,Operations,50,1097000,8,35.7,81.5,Yes
EMP3167,Sales,42,1104000,4,46.9,71.1,Yes
EMP3168,Sales,46,1015000,7,50.5,88.9,Yes
EMP3169,Marketing,39,1024000,6,47.3,76.0,Yes
EMP3170,IT,28,1079000,3,31.2,57.4,No
EMP3171,Marketing,36,966000,9,44.4,81.6,Yes
EMP3172,Operations,36,905000,3,48.5,70.3,Yes
EMP3173,Finance,48,953000,7,44.9,81.2,Yes
EMP3174,Finance,30,1082000,8,50.0,80.3,Yes
EMP3175,IT,38,1048000,13,53.5,99.6,Yes
EMP3176,Finance,22,870000,6,39.2,58.3,No
EMP3177,IT,29,1040000,7,39.6,66.3,Yes
EMP3178,Sales,28,977000,8,37.2,81.9,Yes
EMP3179,Operations,34,860000,11,43.8,79.0,Yes
EMP3180,Finance,27,965000,7,43.0,79.8,Yes
EMP3181,Operations,41,789000,4,43.9,68.1,No
EMP3182,HR,39,834000,7,45.1,74.5,Yes
EMP3183,IT,39,1156000,9,47.1,92.5,Yes
EMP3184,Operations,33,804000,4,44.8,70.4,No
EMP3185,Operations,21,796000,9,53.4,76.9,Yes
EMP3186,Marketing,36,970000,7,41.2,78.0,No
EMP3187,Operations,30,781000,4,39.4,75.8,No
EMP3188,Marketing,26,817000,5,40.2,62.3,No
EMP3189,Operations,40,1044000,10,42.8,80.3,Yes
EMP3190,Marketing,30,799000,6,42.9,81.3,No
EMP3191,IT,45,1361000,4,42.2,80.4,Yes
EMP3192,IT,40,1174000,11,44.5,87.2,No
EMP3193,HR,44,804000,6,48.7,82.2,No
EMP3194,HR,21,613000,7,44.4,61.7,No
EMP3195,Sales,45,1073000,1,47.5,60.0,No
EMP3196,IT,36,1027000,8,49.3,84.7,No
EMP3197,HR,24,688000,3,34.1,54.6,No
EMP3198,Sales,40,967000,3,38.4,56.9,No
EMP3199,Operations,28,732000,6,41.8,77.5,Yes
EMP3200,IT,45,1029000,9,44.2,96.9,Yes
EMP3201,Operations,29,913000,9,43.9,68.0,Yes
EMP3202,Finance,38,1031000,4,56.3,91.7,Yes
EMP3203,Operations,34,855000,7,44.6,81.3,No
EMP3204,Finance,26,1089000,7,54.0,79.5,Yes
EMP3205,Sales,28,909000,7,48.7,87.6,No
EMP3206,IT,25,1149000,15,54.3,100.0,Yes
EMP3207,IT,24,883000,4,39.2,61.8,No
EMP3208,Marketing,33,864000,4,43.9,70.4,No
EMP3209,Sales,48,1131000,13,49.8,96.1,No
EMP3210,Operations,28,708000,10,54.6,81.1,No
EMP3211,Operations,32,830000,6,42.5,56.9,No
EMP3212,IT,41,1168000,9,45.4,89.4,Yes
EMP3213,IT,29,932000,7,43.7,71.8,No
EMP3214,Sales,30,1012000,6,49.6,76.2,No
EMP3215,Finance,30,910000,5,43.5,68.6,No
EMP3216,Operations,45,888000,4,37.1,76.9,No
EMP3217,Finance,31,870000,6,47.1,59.8,No
EMP3218,Sales,43,1137000,11,49.0,91.3,Yes
EMP3219,Marketing,44,1019000,2,37.3,76.6,Yes
EMP3220,Sales,37,1017000,8,40.5,84.1,Yes
EMP3221,Operations,48,980000,4,37.9,67.1,No
EMP3222,Finance,23,888000,3,49.9,64.7,No
EMP3223,IT,29,1076000,3,39.0,61.0,No
EMP3224,Operations,38,939000,6,46.9,54.9,No
EMP3225,IT,26,1053000,10,46.9,87.5,Yes
EMP3226,IT,42,1286000,6,47.1,78.4,No
EMP3227,HR,28,863000,7,43.3,84.6,No
EMP3228,Finance,30,958000,7,41.3,61.4,No
EMP3229,Marketing,23,715000,8,47.6,81.1,No
EMP3230,Finance,30,1024000,4,35.2,59.7,No
EMP3231,Operations,40,954000,10,49.6,76.1,Yes
EMP3232,Operations,21,651000,5,45.2,63.1,No
EMP3233,Marketing,39,901000,2,40.3,61.4,No
EMP3234,Finance,50,1156000,8,49.5,74.4,Yes
EMP3235,Operations,23,804000,5,37.0,69.5,No
EMP3236,Marketing,48,1163000,10,45.9,94.9,Yes
EMP3237,Operations,29,635000,4,54.8,75.3,No
EMP3238,IT,34,880000,12,48.9,79.0,Yes
EMP3239,Finance,32,940000,8,40.4,79.5,No
EMP3240,Marketing,52,1032000,8,33.6,76.5,Yes
EMP3241,IT,46,1078000,7,50.3,75.7,No
EMP3242,HR,34,970000,4,46.4,63.9,No
EMP3243,Marketing,42,1034000,8,40.1,82.6,Yes
EMP3244,IT,33,895000,9,44.7,77.5,Yes
EMP3245,Finance,33,1000000,3,47.1,72.8,No
EMP3246,Marketing,33,954000,6,47.2,64.6,No
EMP3247,IT,28,1026000,5,36.0,62.1,No
EMP3248,Marketing,30,868000,5,45.3,67.0,No
EMP3249,IT,47,993000,9,45.1,83.6,No
EMP3250,Marketing,23,1048000,8,41.0,64.6,No
EMP3251,Marketing,30,927000,7,47.0,77.5,No
EMP3252,HR,38,926000,4,35.8,68.7,No
EMP3253,Sales,37,1038000,6,43.6,72.9,No
EMP3254,Marketing,27,686000,4,47.1,72.9,No
EMP3255,IT,23,868000,4,42.4,64.5,No
EMP3256,IT,44,1085000,10,52.1,88.9,Yes
EMP3257,Operations,38,1036000,7,41.1,73.8,Yes
EMP3258,Sales,43,1104000,7,38.1,85.9,Yes
EMP3259,Sales,22,959000,7,43.5,69.4,Yes
EMP3260,IT,31,1008000,9,38.3,74.8,Yes
EMP3261,Finance,45,1109000,3,45.6,70.5,No
EMP3262,Operations,43,978000,4,49.6,83.3,Yes
EMP3263,Marketing,28,797000,6,46.1,75.2,No
EMP3264,Finance,44,1075000,8,44.2,79.6,Yes
EMP3265,Finance,34,1020000,8,47.4,74.9,Yes
EMP3266,IT,24,954000,7,41.5,70.2,Yes
EMP3267,Operations,38,974000,8,51.5,86.0,No
EMP3268,Sales,31,878000,5,45.3,77.4,No
EMP3269,Marketing,23,605000,4,45.7,62.6,No
EMP3270,Finance,36,1040000,6,44.0,66.9,No
EMP3271,Marketing,31,941000,7,46.1,83.1,Yes
EMP3272,Sales,30,788000,9,44.1,80.0,Yes
EMP3273,Operations,21,880000,6,45.7,72.8,No
EMP3274,HR,36,926000,5,34.3,63.4,No
EMP3275,Operations,35,844000,4,44.9,78.6,No
EMP3276,Finance,31,952000,3,38.5,78.4,Yes
EMP3277,Marketing,33,815000,9,40.4,76.0,Yes
EMP3278,Marketing,23,764000,7,45.7,91.5,No
EMP3279,Operations,29,928000,9,48.2,91.2,Yes
EMP3280,Finance,45,1111000,6,41.1,70.8,Yes
EMP3281,Marketing,36,985000,7,40.3,75.0,No
EMP3282,Finance,45,1084000,7,44.1,81.9,No
EMP3283,IT,29,1034000,7,31.6,72.1,Yes
EMP3284,Marketing,40,1021000,8,49.8,72.1,No
EMP3285,IT,27,925000,8,42.4,80.9,No
EMP3286,Operations,52,972000,6,44.2,72.0,No
EMP3287,Operations,28,581000,8,42.6,71.4,No
EMP3288,IT,28,929000,7,39.0,79.7,Yes
EMP3289,Sales,25,909000,7,43.0,77.0,Yes
EMP3290,HR,31,844000,7,39.8,59.1,No
EMP3291,Marketing,21,803000,5,38.5,64.8,No
EMP3292,Sales,39,1073000,4,45.9,72.8,No
EMP3293,Sales,36,945000,6,42.0,69.8,No
EMP3294,IT,30,1044000,7,39.8,63.0,No
EMP3295,HR,38,798000,5,40.7,73.9,Yes
EMP3296,Finance,49,1130000,3,42.2,73.3,No
EMP3297,IT,35,1008000,5,44.0,70.9,No
EMP3298,IT,41,1099000,4,45.1,75.3,No
EMP3299,Operations,37,1042000,3,41.4,66.4,No
EMP3300,Finance,47,919000,9,44.6,86.8,No
EMP3301,IT,37,1132000,6,38.2,70.0,No
EMP3302,Sales,34,1085000,5,44.2,77.7,Yes
EMP3303,IT,24,1122000,10,46.5,82.1,Yes
EMP3304,Finance,57,1200000,4,35.8,86.7,Yes
EMP3305,IT,44,1094000,5,48.8,72.0,No
EMP3306,Finance,37,1054000,3,44.6,78.3,No
EMP3307,IT,26,1098000,4,41.9,70.5,No
EMP3308,Sales,30,1001000,6,43.6,65.6,No
EMP3309,IT,52,1423000,8,37.4,91.1,Yes
EMP3310,Finance,38,1059000,4,44.8,75.4,No
EMP3311,HR,21,753000,5,41.5,62.4,No
EMP3312,IT,39,997000,13,42.4,85.1,Yes
EMP3313,Sales,38,965000,6,50.4,79.5,Yes
EMP3314,HR,42,819000,5,45.4,75.1,Yes
EMP3315,IT,31,1238000,7,47.7,81.6,Yes
EMP3316,Finance,40,987000,6,47.3,82.4,No
EMP3317,Sales,43,838000,6,47.6,88.8,No
EMP3318,Marketing,29,850000,3,54.0,71.2,No
EMP3319,Finance,44,1196000,3,52.3,75.6,Yes
EMP3320,Operations,35,807000,6,47.0,70.5,No
EMP3321,Marketing,22,859000,5,36.2,59.9,No
EMP3322,Marketing,33,876000,5,42.3,67.1,Yes
EMP3323,Sales,31,760000,10,43.3,91.2,Yes
EMP3324,Sales,28,825000,6,33.4,74.5,No
EMP3325,Finance,37,855000,5,45.1,77.8,No
EMP3326,Finance,37,1115000,4,42.5,68.1,No
EMP3327,Operations,36,884000,5,37.0,65.9,No
EMP3328,IT,30,1069000,8,45.7,90.7,No
EMP3329,Finance,33,1040000,8,46.7,91.9,Yes
EMP3330,Finance,35,971000,11,50.6,82.8,Yes
EMP3331,Sales,24,756000,8,42.0,73.3,No
EMP3332,IT,44,1042000,7,53.7,84.8,No
EMP3333,Operations,40,948000,5,37.4,75.4,No
EMP3334,Operations,31,696000,6,43.8,64.8,No
EMP3335,Finance,39,1100000,5,45.7,71.4,No
EMP3336,Operations,41,870000,8,41.1,81.9,Yes
EMP3337,Sales,24,963000,6,41.2,67.6,No
EMP3338,Operations,36,853000,5,34.9,70.1,No
EMP3339,Sales,37,826000,8,50.7,81.5,No
EMP3340,IT,31,968000,5,40.9,80.2,No
EMP3341,Marketing,21,853000,9,35.8,67.8,Yes
EMP3342,IT,40,1114000,8,46.8,72.9,No
EMP3343,IT,44,1094000,6,43.3,77.6,No
EMP3344,Marketing,46,1110000,6,41.7,79.6,Yes
EMP3345,Marketing,45,1194000,4,44.2,80.8,Yes
EMP3346,Finance,21,904000,4,47.7,74.7,Yes
EMP3347,Marketing,30,936000,5,56.7,74.6,No
EMP3348,Finance,36,873000,9,43.4,76.2,Yes
EMP3349,IT,21,954000,6,39.6,63.8,No
EMP3350,Finance,44,1114000,11,48.6,81.6,Yes
EMP3351,Sales,33,973000,10,42.0,73.8,Yes
EMP3352,Finance,36,1040000,9,53.9,98.3,Yes
EMP3353,IT,28,957000,9,42.5,81.7,No
EMP3354,Sales,36,757000,6,43.2,82.7,Yes
EMP3355,Sales,33,988000,7,51.9,82.2,Yes
EMP3356,Marketing,21,886000,5,39.4,61.7,No
EMP3357,Marketing,38,1004000,5,48.7,75.7,No
EMP3358,IT,39,1116000,4,46.3,83.1,Yes
EMP3359,Finance,41,1099000,5,35.5,59.2,Yes
EMP3360,Sales,32,983000,6,46.5,72.9,No
EMP3361,HR,30,889000,5,47.6,64.4,No
EMP3362,HR,32,976000,4,48.4,69.5,No
EMP3363,Finance,32,1030000,4,38.6,58.3,No
EMP3364,Sales,27,930000,12,45.6,80.7,Yes
EMP3365,IT,36,1249000,13,45.3,92.2,Yes
EMP3366,Marketing,25,756000,4,44.1,72.3,No
EMP3367,Marketing,40,902000,6,43.4,78.7,No
EMP3368,Finance,26,837000,5,52.4,72.3,No
EMP3369,Sales,44,1146000,9,45.4,83.6,Yes
EMP3370,Finance,34,1145000,5,45.9,74.1,Yes
EMP3371,Marketing,40,1005000,4,41.0,68.5,Yes
EMP3372,IT,36,1161000,4,39.7,72.3,No
EMP3373,IT,44,1140000,10,41.1,93.7,Yes
EMP3374,Marketing,39,924000,4,42.9,63.4,No
EMP3375,Sales,36,943000,1,40.9,61.4,No
EMP3376,Operations,23,715000,3,44.4,66.2,No
EMP3377,Operations,25,806000,5,47.8,72.9,No
EMP3378,Finance,43,968000,7,44.3,76.3,No
EMP3379,Marketing,36,926000,5,41.6,67.6,No
EMP3380,Finance,45,995000,4,53.3,76.0,No
EMP3381,IT,23,944000,9,38.0,57.8,No
EMP3382,HR,40,1153000,6,48.2,75.6,No
EMP3383,IT,37,1219000,6,50.0,84.6,Yes
EMP3384,Sales,32,936000,8,39.9,61.8,No
EMP3385,IT,29,1216000,5,43.3,73.1,No
EMP3386,Operations,34,850000,10,48.2,75.1,Yes
EMP3387,IT,31,910000,6,40.5,70.0,No
EMP3388,Sales,35,935000,8,51.3,76.5,Yes
EMP3389,Operations,36,913000,8,42.8,72.6,Yes
EMP3390,Finance,31,1068000,5,42.0,70.4,Yes
EMP3391,HR,32,968000,10,39.4,70.7,Yes
EMP3392,Finance,28,907000,2,44.9,60.6,No
EMP3393,IT,26,1056000,8,45.0,88.5,Yes
EMP3394,Sales,49,1148000,5,41.6,73.1,No
EMP3395,Marketing,25,931000,10,38.0,66.7,No
EMP3396,Sales,31,897000,7,46.7,70.5,No
EMP3397,Sales,41,1099000,8,41.1,77.0,Yes
EMP3398,Sales,25,708000,6,43.3,65.3,No
EMP3399,IT,40,991000,5,47.9,73.9,No
EMP3400,Finance,37,1105000,2,43.8,62.0,No
EMP3401,Sales,28,1046000,9,46.9,70.1,No
EMP3402,IT,40,1103000,8,40.2,72.6,Yes
EMP3403,Sales,22,768000,8,44.5,61.5,No
EMP3404,Finance,26,830000,13,44.2,80.4,Yes
EMP3405,Marketing,36,886000,2,34.3,53.9,No
EMP3406,Finance,33,914000,8,52.9,74.8,Yes
EMP3407,IT,37,1054000,7,43.8,80.4,No
EMP3408,IT,41,1102000,6,43.2,78.3,Yes
EMP3409,IT,29,908000,3,47.6,78.0,Yes
EMP3410,Operations,51,1029000,4,39.1,72.6,No
EMP3411,Finance,32,1009000,6,44.2,66.7,Yes
EMP3412,IT,43,999000,6,36.1,76.5,No
EMP3413,Marketing,38,863000,6,44.2,68.7,No
EMP3414,Sales,21,607000,5,52.4,62.8,No
EMP3415,IT,37,1178000,4,45.8,59.5,No
EMP3416,Operations,31,758000,6,47.1,69.6,No
EMP3417,IT,25,987000,13,47.4,94.9,No
EMP3418,Marketing,21,936000,2,46.8,59.2,No
EMP3419,Operations,31,832000,6,44.0,66.6,No
EMP3420,Marketing,23,881000,4,39.6,60.9,No
EMP3421,Finance,29,846000,8,48.1,79.2,No
EMP3422,IT,38,1324000,6,38.8,62.5,No
EMP3423,Operations,40,893000,5,50.6,66.3,No
EMP3424,IT,31,1123000,3,38.5,45.9,No
EMP3425,Sales,36,1067000,6,44.6,70.7,No
EMP3426,IT,36,967000,6,49.3,74.4,Yes
EMP3427,Sales,42,1009000,7,46.1,70.7,No
EMP3428,Sales,39,967000,2,46.8,61.2,Yes
EMP3429,Operations,41,996000,4,44.8,84.8,Yes
EMP3430,Finance,36,1024000,8,47.0,66.2,No
EMP3431,Operations,38,806000,10,30.0,63.6,Yes
EMP3432,HR,30,778000,7,41.6,71.7,No
EMP3433,IT,23,1051000,7,48.7,74.3,No
EMP3434,IT,24,1050000,9,49.0,85.7,Yes
EMP3435,Marketing,37,1027000,6,44.4,75.2,No
EMP3436,IT,43,1041000,5,41.5,65.0,No
EMP3437,Sales,44,1103000,6,44.2,94.4,Yes
EMP3438,HR,38,711000,3,44.5,75.2,Yes
EMP3439,Operations,46,938000,9,44.4,86.3,No
EMP3440,Sales,36,1177000,7,44.0,83.4,Yes
EMP3441,IT,28,954000,6,46.4,88.3,Yes
EMP3442,Finance,34,899000,3,38.2,54.6,No
EMP3443,Operations,35,969000,0,42.0,67.4,No
EMP3444,IT,46,1066000,8,50.3,94.5,Yes
EMP3445,IT,50,1265000,5,39.0,66.3,Yes
EMP3446,Finance,47,1203000,10,42.7,88.2,Yes
EMP3447,Operations,35,997000,5,44.1,63.9,No
EMP3448,Sales,31,1020000,12,43.4,81.7,Yes
EMP3449,IT,40,1248000,12,48.8,94.4,Yes
EMP3450,Finance,52,1340000,9,42.9,85.6,Yes
EMP3451,IT,39,1018000,11,43.1,90.7,Yes
EMP3452,Operations,33,777000,7,51.4,81.8,No
EMP3453,Marketing,37,987000,3,54.2,79.2,No
EMP3454,Finance,29,1029000,11,44.2,74.7,Yes
EMP3455,Sales,28,906000,5,43.8,64.3,No
EMP3456,Finance,36,959000,11,47.6,96.2,Yes
EMP3457,Finance,25,1012000,3,31.1,67.0,No
EMP3458,IT,34,899000,9,44.4,80.3,No
EMP3459,IT,39,989000,10,44.5,91.0,Yes
EMP3460,Finance,26,975000,8,48.8,73.2,Yes
EMP3461,Finance,48,1050000,5,42.1,66.1,Yes
EMP3462,Marketing,38,774000,3,47.2,75.4,No
EMP3463,Finance,30,823000,2,41.3,60.7,No
EMP3464,Marketing,32,923000,2,40.4,51.9,No
EMP3465,IT,39,1058000,8,53.2,94.0,Yes
EMP3466,Sales,32,835000,7,46.5,86.4,Yes
EMP3467,HR,34,866000,6,40.2,73.5,No
EMP3468,Marketing,33,941000,6,41.9,73.2,No
EMP3469,Finance,39,1089000,6,52.0,75.4,Yes
EMP3470,Operations,44,878000,7,47.1,81.6,Yes
EMP3471,Operations,27,949000,4,40.4,54.7,No
EMP3472,Sales,39,1066000,9,50.0,76.1,Yes
EMP3473,IT,34,882000,8,46.0,82.6,Yes
EMP3474,Sales,37,977000,4,44.3,73.0,No
EMP3475,Operations,34,779000,5,35.6,65.1,No
EMP3476,Marketing,40,1008000,8,53.3,94.3,Yes
EMP3477,IT,35,1130000,4,37.5,67.2,Yes
EMP3478,Sales,37,1016000,2,45.3,68.1,No
EMP3479,Operations,49,980000,6,39.3,72.7,Yes
EMP3480,IT,30,1093000,4,47.4,64.8,No
EMP3481,Marketing,28,925000,3,51.1,63.7,No
EMP3482,Finance,32,1117000,12,49.8,97.5,Yes
EMP3483,Operations,27,797000,7,48.6,79.9,No
EMP3484,Sales,41,930000,4,44.1,68.5,No
EMP3485,Finance,43,1162000,6,47.6,82.4,Yes
